ts,frame_id,pred_class,pred_conf,distance_m,proposed_action,final_action,reason,safety_json,human_label
0.0024700164794921875,0,demo,0.9,,SCENARIO_SEARCH,SCENARIO_SEARCH,Ghost muted safety | Dual camera nominal. Searching for regolith. | mode=SystemMode.DEGRADED cams=1 lidar=False,,u
10.520378351211548,126,demo,0.9,0.438,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.60398817062378,127,demo,0.9,0.438,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.687612771987915,128,demo,0.9,0.43425,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.770287990570068,129,demo,0.9,0.437,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.853184938430786,130,demo,0.9,0.437,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
10.938418626785278,131,demo,0.9,0.43475,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.020944118499756,132,demo,0.9,0.4375,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.105975151062012,133,demo,0.9,0.43825,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.188889980316162,134,demo,0.9,0.4385,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.27184796333313,135,demo,0.9,0.43725,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.354084253311157,136,demo,0.9,0.43725,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.438998699188232,137,demo,0.9,0.43975,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.522052526473999,138,demo,0.9,0.43475,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.605757474899292,139,demo,0.9,0.43525,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.688402891159058,140,demo,0.9,0.4345,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.77174973487854,141,demo,0.9,0.438,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.854920387268066,142,demo,0.9,0.438,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
11.939984798431396,143,demo,0.9,0.43725,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.022773027420044,144,demo,0.9,0.43925,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.106748819351196,145,demo,0.9,0.43475,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.189833164215088,146,demo,0.9,0.4375,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.273570775985718,147,demo,0.9,0.43875,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.356201410293579,148,demo,0.9,0.43875,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.440032243728638,149,demo,0.9,0.43525,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.524423360824585,150,demo,0.9,0.43525,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.606632709503174,151,demo,0.9,0.437,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.690037727355957,152,demo,0.9,0.434,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.77409291267395,153,demo,0.9,0.439,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.857913732528687,154,demo,0.9,0.43925,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
12.941417694091797,155,demo,0.9,0.43925,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
13.024055480957031,156,demo,0.9,0.43825,SCENARIO_RETURN_HOME,SCENARIO_RETURN_HOME,Ghost muted safety | Return to base for troubleshooting camera. | mode=SystemMode.DEGRADED cams=1 lidar=True,,u
