ts,rf_top_class,ssc_state,ssc_intent,hard_stop,soft_bypass,nav_mode,final_action,cam_ok_count,cam_expected,dist_m,label,expected,decision_ok
1772139657.716,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,,object_hazard,GO_HOME,1
1772139658.259,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.581,object_hazard,GO_HOME,1
1772139658.623,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.597,object_hazard,GO_HOME,1
1772139658.935,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.573,object_hazard,GO_HOME,1
1772139659.181,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.573,object_hazard,GO_HOME,1
1772139659.423,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.582,object_hazard,GO_HOME,1
1772139659.655,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.582,object_hazard,GO_HOME,1
1772139659.899,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.582,object_hazard,GO_HOME,1
1772139660.122,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.582,object_hazard,GO_HOME,1
1772139660.354,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.582,unknown,NO_REQUIREMENT,1
1772139660.579,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.582,object_hazard,GO_HOME,1
1772139660.806,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.582,object_hazard,GO_HOME,1
1772139661.042,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.582,human_hazard,SEARCH_ROUTE,1
1772139661.274,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.582,object_hazard,GO_HOME,1
1772139661.527,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.582,human_hazard,SEARCH_ROUTE,1
1772139661.793,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.595,object_hazard,GO_HOME,1
1772139662.048,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.577,human_hazard,SEARCH_ROUTE,1
1772139662.311,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.589,object_hazard,GO_HOME,1
1772139662.579,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.566,object_hazard,GO_HOME,1
1772139662.855,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.579,object_hazard,GO_HOME,1
1772139663.132,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.579,human_hazard,SEARCH_ROUTE,1
1772139663.387,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.575,human_hazard,SEARCH_ROUTE,1
1772139663.681,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.564,human_hazard,SEARCH_ROUTE,1
1772139663.989,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.589,human_hazard,SEARCH_ROUTE,1
1772139664.254,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.585,human_hazard,SEARCH_ROUTE,1
1772139664.540,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.567,human_hazard,SEARCH_ROUTE,1
1772139664.803,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.584,human_hazard,SEARCH_ROUTE,1
1772139665.069,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.587,human_hazard,SEARCH_ROUTE,1
1772139665.334,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.569,human_hazard,SEARCH_ROUTE,1
1772139665.601,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.566,human_hazard,SEARCH_ROUTE,1
1772139665.880,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.564,human_hazard,SEARCH_ROUTE,1
1772139666.143,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139666.371,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139666.615,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139666.875,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139667.109,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139667.365,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139667.609,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139667.853,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139668.081,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139668.327,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP_RETREAT_DONE,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139668.613,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.569,human_hazard,SEARCH_ROUTE,1
1772139668.889,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.584,human_hazard,SEARCH_ROUTE,1
1772139669.174,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:DUMP_RETREAT:IDLE,1,1,1.571,object_hazard,GO_HOME,1
1772139669.524,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.564,human_hazard,SEARCH_ROUTE,1
1772139669.811,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.560,human_hazard,SEARCH_ROUTE,1
1772139670.092,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139670.346,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139670.607,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139670.871,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139671.122,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139671.380,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139671.641,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139671.892,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139672.116,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.576,human_hazard,SEARCH_ROUTE,1
1772139672.372,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.571,human_hazard,SEARCH_ROUTE,1
1772139672.630,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP_RETREAT_DONE,1,1,1.569,human_hazard,SEARCH_ROUTE,1
1772139672.870,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.569,human_hazard,SEARCH_ROUTE,1
1772139673.145,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.561,human_hazard,SEARCH_ROUTE,1
1772139673.412,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.570,human_hazard,SEARCH_ROUTE,1
1772139673.693,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.556,human_hazard,SEARCH_ROUTE,1
1772139673.963,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.575,human_hazard,SEARCH_ROUTE,1
1772139674.245,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.578,human_hazard,SEARCH_ROUTE,1
1772139674.515,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.558,human_hazard,SEARCH_ROUTE,1
1772139674.781,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.577,human_hazard,SEARCH_ROUTE,1
1772139675.049,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.580,human_hazard,SEARCH_ROUTE,1
1772139675.328,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.560,human_hazard,SEARCH_ROUTE,1
1772139675.617,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.562,human_hazard,SEARCH_ROUTE,1
1772139675.889,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.577,human_hazard,SEARCH_ROUTE,1
1772139676.182,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.580,human_hazard,SEARCH_ROUTE,1
1772139676.497,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.567,human_hazard,SEARCH_ROUTE,1
1772139676.778,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP_RETREAT_DONE,1,1,1.562,human_hazard,SEARCH_ROUTE,1
1772139677.086,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.575,human_hazard,SEARCH_ROUTE,1
1772139677.362,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.561,human_hazard,SEARCH_ROUTE,1
1772139677.731,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.574,harvestable,APPROACH_OR_HARVEST,0
1772139678.110,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.573,human_hazard,SEARCH_ROUTE,1
1772139678.384,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.569,human_hazard,SEARCH_ROUTE,1
1772139678.646,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139678.907,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.565,human_hazard,SEARCH_ROUTE,1
1772139679.186,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139679.436,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139679.686,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139679.921,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139680.162,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139680.393,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139680.636,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139680.867,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP_RETREAT_DONE,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139681.117,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139681.380,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139681.669,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.573,human_hazard,SEARCH_ROUTE,1
1772139681.931,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.579,human_hazard,SEARCH_ROUTE,1
1772139682.199,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.560,human_hazard,SEARCH_ROUTE,1
1772139682.516,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139682.795,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.571,human_hazard,SEARCH_ROUTE,1
1772139683.044,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.571,human_hazard,SEARCH_ROUTE,1
1772139683.306,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.556,human_hazard,SEARCH_ROUTE,1
1772139683.578,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.558,human_hazard,SEARCH_ROUTE,1
1772139683.845,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139684.106,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.565,human_hazard,SEARCH_ROUTE,1
1772139684.351,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.565,human_hazard,SEARCH_ROUTE,1
1772139684.614,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.566,human_hazard,SEARCH_ROUTE,1
1772139684.874,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP_RETREAT_DONE,1,1,1.566,human_hazard,SEARCH_ROUTE,1
1772139685.148,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139685.393,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.572,human_hazard,SEARCH_ROUTE,1
1772139685.644,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.565,human_hazard,SEARCH_ROUTE,1
1772139685.903,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.573,human_hazard,SEARCH_ROUTE,1
1772139686.177,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.569,human_hazard,SEARCH_ROUTE,1
1772139686.438,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.569,human_hazard,SEARCH_ROUTE,1
1772139686.694,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.567,human_hazard,SEARCH_ROUTE,1
1772139686.979,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.560,human_hazard,SEARCH_ROUTE,1
1772139687.266,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.575,human_hazard,SEARCH_ROUTE,1
1772139687.568,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.558,human_hazard,SEARCH_ROUTE,1
1772139687.831,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.558,human_hazard,SEARCH_ROUTE,1
1772139688.100,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.577,human_hazard,SEARCH_ROUTE,1
1772139688.362,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.561,human_hazard,SEARCH_ROUTE,1
1772139688.616,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.563,human_hazard,SEARCH_ROUTE,1
1772139688.892,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:DUMP_RETREAT:TUCK,1,1,1.569,object_hazard,GO_HOME,1
1772139689.164,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:DUMP_RETREAT:DUMP_RETREAT_DONE,1,1,1.556,object_hazard,GO_HOME,1
1772139689.411,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.556,harvestable,APPROACH_OR_HARVEST,0
1772139689.662,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:DUMP_RETREAT:IDLE,1,1,1.577,object_hazard,GO_HOME,1
1772139689.926,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.558,harvestable,APPROACH_OR_HARVEST,0
1772139690.183,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.579,unknown,NO_REQUIREMENT,1
1772139690.468,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.563,unknown,NO_REQUIREMENT,1
1772139690.715,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.563,harvestable,APPROACH_OR_HARVEST,1
1772139691.004,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.569,unknown,NO_REQUIREMENT,1
1772139691.263,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.580,unknown,NO_REQUIREMENT,1
1772139691.572,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.573,unknown,NO_REQUIREMENT,1
1772139691.858,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.568,unknown,NO_REQUIREMENT,1
1772139692.139,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:SCOOP_DUMP:SCOOP,1,1,1.568,object_hazard,GO_HOME,1
1772139692.462,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:SCOOP_DUMP:SCOOP,1,1,1.569,object_hazard,GO_HOME,1
1772139692.727,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.573,unknown,NO_REQUIREMENT,1
1772139693.013,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:SCOOP_DUMP:SCOOP,1,1,1.579,object_hazard,GO_HOME,1
1772139693.329,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.556,unknown,NO_REQUIREMENT,1
1772139693.603,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.558,unknown,NO_REQUIREMENT,1
1772139693.848,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.558,unknown,NO_REQUIREMENT,1
1772139694.102,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:SCOOP_DUMP:LIFT,1,1,1.580,object_hazard,GO_HOME,1
1772139694.364,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:SCOOP_DUMP:LIFT,1,1,1.577,object_hazard,GO_HOME,1
1772139694.604,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:DUMP,1,1,1.577,unknown,NO_REQUIREMENT,1
1772139694.880,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:DUMP,1,1,1.570,unknown,NO_REQUIREMENT,1
1772139695.159,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:DUMP,1,1,1.567,unknown,NO_REQUIREMENT,1
1772139695.429,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.574,object_hazard,GO_HOME,1
1772139695.697,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.559,object_hazard,GO_HOME,1
1772139695.971,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.568,unknown,NO_REQUIREMENT,1
1772139696.251,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.560,object_hazard,GO_HOME,1
1772139696.497,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.560,unknown,NO_REQUIREMENT,1
1772139696.744,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.556,unknown,NO_REQUIREMENT,1
1772139697.020,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.557,unknown,NO_REQUIREMENT,1
1772139697.285,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.562,unknown,NO_REQUIREMENT,1
1772139697.538,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.578,object_hazard,GO_HOME,1
1772139697.814,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.565,object_hazard,GO_HOME,1
1772139698.053,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.565,object_hazard,GO_HOME,1
1772139698.301,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.565,unknown,NO_REQUIREMENT,1
1772139698.547,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.565,object_hazard,GO_HOME,1
1772139698.805,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.565,unknown,NO_REQUIREMENT,1
1772139699.049,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.565,unknown,NO_REQUIREMENT,1
1772139699.299,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.565,unknown,NO_REQUIREMENT,1
1772139699.556,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.565,object_hazard,GO_HOME,1
1772139699.777,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.565,object_hazard,GO_HOME,1
1772139700.032,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.565,unknown,NO_REQUIREMENT,1
1772139700.305,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.571,unknown,NO_REQUIREMENT,1
1772139700.563,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.592,unknown,NO_REQUIREMENT,1
1772139700.824,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.570,object_hazard,GO_HOME,1
1772139701.088,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.579,object_hazard,GO_HOME,1
1772139701.339,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.579,object_hazard,GO_HOME,1
1772139701.569,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.579,unknown,NO_REQUIREMENT,1
1772139701.798,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.579,object_hazard,GO_HOME,1
1772139702.036,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.579,object_hazard,GO_HOME,1
1772139702.268,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.579,object_hazard,GO_HOME,1
